Shipment_ID,Product_Category,Product_Type,Destination_Type,Transport_Mode,Recommended_Transport,Route_Risk,Refrigeration_Status,Packaging_Type,Coolant_Type,Packaging_Condition,Data_Logger_Status,Storage_Facility,Distance_KM,Duration_Hours,Chain_Handoff_Count,Ambient_Temperature_C,Humidity_Pct,Door_Open_Count,Vehicle_Age_Years,Battery_Level_Pct,Shock_Events,Avg_Temperature_C,Max_Temperature_C,Min_Temperature_C,Current_Temperature_C,Required_Temp_Min_C,Required_Temp_Max_C,Temperature_Deviation_C,Product_Temperature_Deviation_C,Temperature_Excursion_Minutes,Shipment_Start_Date,Shipment_Status,Risk_Probability,Risk_Score,AI_Prediction,Rescue_Priority_Score,Priority_Level,Estimated_Value_INR,Value_At_Risk_INR,Destination_Name
CC104772,Medical,Monoclonal Antibodies,Hospital,Refrigerated Truck,Refrigerated Truck,Medium,Normal,Refrigerated Compartment,Mechanical Refrigeration,Good,Active,Transplant Center,1217.2,17.37,2,26.25,44.87,5,6.1,100.0,2,6.83,8.16,5.5,7.61,2,8,0.16,0.16,20.0,2026-01-23,SAFE,0.3439037813058752,34.4,SAFE,43.1,MEDIUM,100000.0,34390.0,Apollo Hospital
CC103607,Medical,Blood Samples,Blood Bank,Refrigerated Truck,Refrigerated Truck,Medium,Normal,Validated Thermal Shipper,Gel Packs,Good,Active,Hospital,477.4,9.84,2,26.93,91.59,4,8.4,79.9,0,4.65,5.69,3.62,3.85,2,8,0.0,0.0,0.0,2026-04-17,SAFE,0.319230306467729,31.9,SAFE,40.1,MEDIUM,400000.0,127692.0,Lions Blood Bank
CC103794,Medical,Microbiology Specimens,Laboratory,Refrigerated Truck,Refrigerated Truck,Low,Normal,Insulated Box,Gel Packs,Good,Battery Low,Transplant Center,721.1,15.23,2,14.62,63.18,3,5.7,76.5,2,2.4,4.08,0.71,3.4,2,8,0.0,1.29,0.0,2026-01-26,SAFE,0.3239198514908334,32.4,SAFE,28.9,LOW,100000.0,32392.0,Thyrocare Laboratory
CC104686,Medical,Temperature-Sensitive Medicines,Pharmacy,Refrigerated Truck,Refrigerated Truck,Medium,Normal,Validated Thermal Shipper,Mechanical Refrigeration,Minor Damage,Active,Pharmacy,934.2,13.51,1,39.13,81.0,9,3.2,71.0,2,8.89,9.94,7.84,8.69,2,8,0.0,1.94,0.0,2026-02-01,SAFE,0.3651166789254519,36.5,SAFE,50.4,MEDIUM,100000.0,36512.0,Wellness Forever Pharmacy
CC104879,Medical,Plasma,Blood Bank,Refrigerated Truck,Reefer Container,Medium,Normal,Dry Ice Container,Mechanical Refrigeration,Good,Active,Hospital,133.3,4.38,1,26.93,69.5,5,4.7,90.8,1,7.23,8.09,6.36,7.53,-25,-18,0.0,26.09,0.0,2026-01-21,AT_RISK,0.9572197349296732,95.7,AT_RISK,79.9,HIGH,300000.0,287166.0,Apollo Blood Bank
CC100234,Medical,Insulin,Pharmacy,Reefer Container,Refrigerated Truck,Low,Intermittent,Refrigerated Compartment,Dry Ice,Good,Active,Transplant Center,927.4,17.69,2,29.36,59.01,4,0.6,94.1,1,7.52,8.51,6.53,7.94,2,8,0.51,0.51,44.5,2026-03-25,AT_RISK,0.7120653547330307,71.2,AT_RISK,68.7,HIGH,150000.0,106810.0,Apollo Pharmacy
CC106405,Medical,Insulin,Pharmacy,Air Cargo,Refrigerated Truck,Low,Normal,Refrigerated Compartment,Gel Packs,Good,Active,Distribution Center,789.6,15.73,3,23.78,76.49,2,1.3,47.1,2,-17.69,-16.19,-19.19,-17.76,2,8,0.0,21.19,0.0,2026-04-27,AT_RISK,0.3859555307328079,38.6,SAFE,31.2,LOW,150000.0,57893.0,Netmeds Pharmacy
CC102222,Medical,Cell Therapy Samples,Specialized Lab,Refrigerated Truck,Reefer Container,Low,Normal,Dry Ice Container,Dry Ice,Good,Active,Distribution Center,366.5,2.89,2,25.47,85.36,4,15.5,90.1,4,5.35,6.71,3.99,4.12,-90,-60,0.0,66.71,0.0,2026-05-28,AT_RISK,0.9999647173432874,100.0,AT_RISK,71.0,HIGH,800000.0,799972.0,Apollo Specialized Lab
CC104582,Medical,Monoclonal Antibodies,Hospital,Refrigerated Truck,Refrigerated Truck,Low,Normal,Validated Thermal Shipper,Phase-Change Material,Good,Active,Transplant Center,796.8,13.38,3,37.68,88.02,2,4.0,81.5,1,-15.82,-14.35,-17.29,-14.94,2,8,0.65,19.29,9.5,2026-01-16,AT_RISK,0.3885625119981971,38.9,SAFE,31.3,LOW,100000.0,38856.0,Apollo Hospital
CC104305,Medical,Frozen Plasma,Blood Bank,Reefer Container,Reefer Container,Low,Normal,Insulated Box,Gel Packs,Compromised,Active,Blood Bank,301.4,14.68,2,31.35,76.61,1,4.2,58.9,1,7.74,9.08,6.4,7.68,-30,-18,0.0,27.08,0.0,2026-03-28,AT_RISK,0.9833272945079156,98.3,AT_RISK,65.5,HIGH,100000.0,98333.0,Apollo Blood Bank
CC106830,Medical,Packed Red Blood Cells,Blood Bank,Refrigerated Truck,Refrigerated Truck,Low,Normal,Refrigerated Compartment,Gel Packs,Good,Active,Distribution Center,1679.6,32.48,4,38.23,90.46,3,3.4,97.5,1,6.72,7.74,5.71,8.5,1,6,0.0,1.74,0.0,2026-02-11,SAFE,0.4600077292496188,46.0,SAFE,37.1,LOW,100000.0,46001.0,Red Cross Blood Bank
CC106341,Medical,Packed Red Blood Cells,Blood Bank,Reefer Container,Refrigerated Truck,Low,Normal,Insulated Box,Gel Packs,Good,Active,Laboratory,384.6,12.4,1,23.88,45.48,3,4.4,62.6,0,5.24,5.69,4.78,5.23,1,6,0.0,0.0,0.0,2026-05-18,SAFE,0.4043916737911346,40.4,SAFE,33.7,LOW,100000.0,40439.0,HDFC Blood Bank
CC106695,Medical,IV Medications,Hospital,Reefer Container,Refrigerated Truck,Medium,Intermittent,Refrigerated Compartment,Gel Packs,Good,Active,Fertility Clinic,270.7,7.5,4,32.0,61.59,9,2.5,78.8,1,10.03,12.28,7.78,12.65,2,8,2.28,4.28,16.0,2026-01-23,AT_RISK,0.7328069417944243,73.3,AT_RISK,87.5,CRITICAL,100000.0,73281.0,Lilavati Hospital
CC101948,Medical,Organ Transport Samples,Transplant Center,Refrigerated Truck,Refrigerated Truck,Low,Normal,Validated Thermal Shipper,Phase-Change Material,Good,Battery Low,Transplant Center,600.4,15.2,3,29.68,47.44,5,2.4,69.4,4,6.19,7.49,4.9,7.34,2,8,0.0,0.0,0.0,2026-01-19,AT_RISK,0.4023780246483429,40.2,SAFE,36.6,LOW,100000.0,40238.0,Apollo Transplant Center
CC105735,Medical,Whole Blood,Blood Bank,Refrigerated Truck,Refrigerated Truck,Medium,Normal,Insulated Box,Gel Packs,Good,Active,Laboratory,739.9,8.18,2,38.07,68.17,9,1.0,76.1,2,7.87,9.8,5.94,7.93,1,6,1.8,3.8,18.4,2026-06-06,AT_RISK,0.7034808483939802,70.3,AT_RISK,70.7,HIGH,100000.0,70348.0,HDFC Blood Bank
CC106662,Medical,Injectable Medicines,Pharmacy,Reefer Container,Refrigerated Truck,Medium,Normal,Insulated Box,Gel Packs,Good,Active,Hospital,1153.1,21.55,3,31.89,93.99,1,2.7,54.4,0,10.06,11.56,8.56,10.31,2,8,1.56,3.56,8.6,2026-03-10,AT_RISK,0.43046069385559,43.0,SAFE,42.3,MEDIUM,100000.0,43046.0,Apollo Pharmacy
CC106995,Medical,Antisera,Laboratory,Reefer Container,Refrigerated Truck,Low,Normal,Dry Ice Container,Gel Packs,Good,Active,Pharmacy,554.5,14.96,5,29.28,61.85,2,4.4,71.5,0,-15.28,-14.18,-16.38,-15.78,2,8,0.82,18.38,11.1,2026-01-13,AT_RISK,0.3598941945611915,36.0,SAFE,29.6,LOW,100000.0,35989.0,Apollo Diagnostics
CC104631,Medical,Blood Samples,Blood Bank,Refrigerated Truck,Refrigerated Truck,High,Normal,Passive Cooler,Gel Packs,Good,Active,Laboratory,997.9,15.05,1,19.22,49.66,2,4.8,88.3,3,6.54,8.58,4.5,7.42,2,8,0.58,0.58,10.1,2026-03-01,SAFE,0.3445606877075937,34.5,SAFE,48.7,MEDIUM,400000.0,137824.0,Apollo Blood Bank
CC103492,Medical,Antisera,Laboratory,Reefer Container,Refrigerated Truck,Low,Normal,Insulated Box,Phase-Change Material,Good,Active,Pharmacy,383.1,11.11,2,37.0,48.37,3,2.1,59.2,0,-17.03,-15.87,-18.19,-18.26,2,8,0.0,20.19,0.0,2026-01-25,AT_RISK,0.4243892010907026,42.4,SAFE,34.9,LOW,100000.0,42439.0,Thyrocare Laboratory
CC106869,Medical,Platelet Concentrates,Hospital,Air Cargo,Refrigerated Truck,Medium,Normal,Insulated Box,Mechanical Refrigeration,Good,Active,Pharmacy,496.7,9.82,2,33.18,66.36,2,9.4,66.7,1,0.72,2.5,-1.07,1.42,20,24,1.07,21.07,46.2,2026-05-27,AT_RISK,0.9749107272501774,97.5,AT_RISK,76.5,HIGH,100000.0,97491.0,Tata Memorial Hospital
CC101995,Medical,Antisera,Laboratory,Refrigerated Truck,Refrigerated Truck,Low,Normal,Insulated Box,Mechanical Refrigeration,Good,Active,Laboratory,271.5,10.12,0,30.46,60.46,6,1.8,77.7,1,-15.99,-14.85,-17.13,-16.57,2,8,0.15,19.13,15.7,2026-03-01,AT_RISK,0.3998887283158275,40.0,SAFE,38.0,LOW,100000.0,39989.0,Thyrocare Laboratory
CC103639,Medical,Cell Therapy Samples,Specialized Lab,Refrigerated Truck,Reefer Container,High,Normal,Validated Thermal Shipper,Phase-Change Material,Compromised,Active,Hospital,625.1,11.89,7,30.14,67.49,7,10.7,76.3,1,5.79,7.57,4.01,5.72,-90,-60,0.0,67.57,0.0,2026-03-11,AT_RISK,0.9966666666666668,99.7,AT_RISK,95.3,CRITICAL,800000.0,797333.0,Apollo Specialized Lab
CC102671,Medical,Cell Therapy Samples,Specialized Lab,Refrigerated Truck,Reefer Container,Medium,Normal,Dry Ice Container,Mechanical Refrigeration,Good,Active,Laboratory,221.0,9.57,3,22.34,64.3,1,1.7,80.5,2,4.37,4.76,3.99,4.34,-90,-60,0.0,64.76,0.0,2026-05-14,AT_RISK,0.9966666666666668,99.7,AT_RISK,76.3,HIGH,800000.0,797333.0,Apollo Specialized Lab
CC106244,Medical,Whole Blood,Blood Bank,Reefer Container,Refrigerated Truck,Medium,Normal,Insulated Box,Phase-Change Material,Minor Damage,Active,Hospital,315.5,10.61,2,34.1,76.58,3,4.5,56.7,1,8.4,10.35,6.46,8.77,1,6,0.35,4.35,24.1,2026-02-15,SAFE,0.4718055206195946,47.2,SAFE,47.8,MEDIUM,100000.0,47181.0,Lions Blood Bank
CC102224,Medical,Microbiology Specimens,Laboratory,Reefer Container,Refrigerated Truck,Medium,Normal,Insulated Box,Mechanical Refrigeration,Good,Active,Hospital,661.8,13.25,4,36.82,70.33,5,1.8,33.4,0,7.35,8.4,6.31,6.35,2,8,0.4,0.4,15.3,2026-05-10,AT_RISK,0.4868890245244713,48.7,SAFE,51.7,MEDIUM,100000.0,48689.0,Apollo Diagnostics
CC101106,Medical,Temperature-Sensitive Medicines,Pharmacy,Refrigerated Truck,Refrigerated Truck,Low,Normal,Insulated Box,Gel Packs,Good,Active,Hospital,1531.7,18.51,0,10.31,62.39,5,3.8,38.6,1,4.94,6.38,3.5,3.67,2,8,0.0,0.0,0.0,2026-02-01,SAFE,0.3198050821787942,32.0,SAFE,31.7,LOW,100000.0,31981.0,Apollo Pharmacy
CC106182,Medical,Temperature-Sensitive Medicines,Pharmacy,Refrigerated Truck,Refrigerated Truck,Medium,Normal,Passive Cooler,Phase-Change Material,Good,Active,Laboratory,463.1,6.74,1,22.08,67.95,5,10.0,64.9,1,-18.62,-17.87,-19.37,-18.88,2,8,0.0,21.37,0.0,2026-05-01,AT_RISK,0.2815374368047547,28.2,SAFE,39.4,LOW,100000.0,28154.0,Wellness Forever Pharmacy
CC100818,Medical,Microbiology Specimens,Laboratory,Refrigerated Truck,Refrigerated Truck,Low,Normal,Refrigerated Compartment,Mechanical Refrigeration,Good,Active,Blood Bank,649.0,12.97,3,23.06,58.94,3,18.0,61.4,1,3.74,4.16,3.32,3.64,2,8,0.0,0.0,0.0,2026-06-08,SAFE,0.3039020282373418,30.4,SAFE,27.7,LOW,100000.0,30390.0,Dr Lal PathLabs
CC103971,Medical,Frozen Plasma,Blood Bank,Refrigerated Truck,Reefer Container,Low,Intermittent,Refrigerated Compartment,Gel Packs,Good,Active,Blood Bank,534.2,10.15,1,33.23,78.56,6,12.1,77.5,1,8.79,11.2,6.38,10.23,-30,-18,1.2,29.2,27.9,2026-06-06,AT_RISK,0.9836793967982748,98.4,AT_RISK,88.0,CRITICAL,100000.0,98368.0,Apollo Blood Bank
CC104387,Medical,Microbiology Specimens,Laboratory,Refrigerated Truck,Refrigerated Truck,Medium,Normal,Refrigerated Compartment,Phase-Change Material,Good,Active,Pharmacy,1081.7,12.36,3,31.48,76.24,3,3.4,85.8,2,7.92,9.35,6.49,9.52,2,8,0.0,1.35,0.0,2026-05-24,SAFE,0.3791562275015144,37.9,SAFE,42.2,MEDIUM,100000.0,37916.0,Metropolis Healthcare Lab
CC105119,Medical,Plasma,Blood Bank,Air Cargo,Reefer Container,Low,Normal,Insulated Box,Phase-Change Material,Good,Active,Blood Bank,224.8,13.08,2,29.3,74.99,3,1.6,88.4,1,3.65,4.71,2.58,4.08,-25,-18,0.0,22.71,0.0,2026-01-06,AT_RISK,0.9715827440228528,97.2,AT_RISK,67.8,HIGH,300000.0,291475.0,HDFC Blood Bank
CC105448,Food,Fresh Produce,Distribution Center,Refrigerated Truck,Refrigerated Truck,Medium,Normal,Refrigerated Compartment,Gel Packs,Good,Active,Distribution Center,1151.6,15.11,3,26.39,,5,2.4,84.6,0,4.16,4.52,3.8,4.28,2,10,0.0,0.0,0.0,2026-03-16,SAFE,0.3060057458083506,30.6,SAFE,40.9,MEDIUM,100000.0,30601.0,MedSupply Distribution Hub
CC101697,Medical,Laboratory Samples,Laboratory,Refrigerated Truck,Refrigerated Truck,Low,Intermittent,Insulated Box,Mechanical Refrigeration,Compromised,Offline,Transplant Center,854.1,10.34,3,18.88,69.29,2,2.2,78.2,1,-15.86,-14.4,-17.33,-15.84,2,8,0.6,19.33,12.0,2026-01-09,AT_RISK,0.6539043269996678,65.4,AT_RISK,62.2,MEDIUM,100000.0,65390.0,Metropolis Healthcare Lab
CC104056,Medical,Microbiology Specimens,Laboratory,Refrigerated Truck,Refrigerated Truck,Medium,Normal,Refrigerated Compartment,Gel Packs,Good,Active,Hospital,393.4,3.89,4,26.17,80.21,6,1.2,75.7,1,7.51,8.08,6.94,7.56,2,8,0.0,0.08,0.0,2026-05-14,AT_RISK,0.3900770940489896,39.0,SAFE,47.4,MEDIUM,100000.0,39008.0,Apollo Diagnostics
CC100136,Medical,Vaccines,Hospital,Refrigerated Truck,Refrigerated Truck,Low,Normal,Refrigerated Compartment,Gel Packs,Good,Active,Blood Bank,472.9,8.88,3,27.34,63.09,5,1.4,86.6,1,6.55,7.82,5.27,6.08,2,8,0.0,0.0,0.0,2026-04-29,SAFE,0.3294108010529831,32.9,SAFE,32.2,LOW,250000.0,82353.0,Kokilaben Dhirubhai Ambani Hospital
CC104101,Medical,Monoclonal Antibodies,Hospital,Refrigerated Truck,Refrigerated Truck,Low,Normal,Insulated Box,Mechanical Refrigeration,Good,Active,Laboratory,656.4,7.58,2,24.01,46.18,3,4.0,62.4,2,3.56,4.48,2.63,3.2,2,8,0.0,0.0,0.0,2026-04-30,SAFE,0.292506848596496,29.3,SAFE,27.1,LOW,100000.0,29251.0,Hiranandani Hospital
CC101642,Medical,Antivenom,Hospital,Refrigerated Truck,Refrigerated Truck,Medium,Normal,Validated Thermal Shipper,Gel Packs,Good,Active,Laboratory,225.0,3.73,5,26.92,64.3,8,9.6,66.9,0,5.4,6.4,4.4,6.15,2,8,0.0,0.0,0.0,2026-05-24,SAFE,0.3098248875243441,31.0,SAFE,45.6,MEDIUM,200000.0,61965.0,Tata Memorial Hospital
CC105773,Medical,Laboratory Samples,Laboratory,Refrigerated Truck,Refrigerated Truck,High,Normal,Refrigerated Compartment,Gel Packs,Good,Active,Hospital,607.9,5.58,2,16.97,71.96,5,9.3,90.8,2,3.36,4.3,2.42,3.03,2,8,0.0,0.0,0.0,2026-01-23,SAFE,0.3682115644328972,36.8,SAFE,54.6,MEDIUM,100000.0,36821.0,Thyrocare Laboratory
CC105015,Medical,Blood Samples,Blood Bank,Reefer Container,Refrigerated Truck,Low,Normal,Validated Thermal Shipper,Mechanical Refrigeration,Good,Active,Hospital,252.5,8.27,2,25.45,52.07,2,8.4,65.0,0,7.39,8.35,6.43,7.62,2,8,0.0,0.35,0.0,2026-02-15,SAFE,0.2689293866156866,26.9,SAFE,24.1,LOW,400000.0,107572.0,Apollo Blood Bank
CC103722,Medical,Temperature-Sensitive Medicines,Pharmacy,Refrigerated Truck,Refrigerated Truck,Medium,Normal,Refrigerated Compartment,Phase-Change Material,Good,Active,Fertility Clinic,406.5,4.81,3,33.03,81.89,7,4.9,68.1,2,-18.23,-17.35,-19.11,-18.79,2,8,0.0,21.11,0.0,2026-06-16,AT_RISK,0.394356891330812,39.4,SAFE,49.1,MEDIUM,100000.0,39436.0,Apollo Pharmacy
CC106654,Medical,Injectable Medicines,Pharmacy,Refrigerated Truck,Refrigerated Truck,Low,Normal,Insulated Box,Gel Packs,Good,Battery Low,Laboratory,192.0,1.0,3,33.84,60.89,4,11.2,55.4,2,5.88,7.09,4.67,3.76,2,8,0.0,0.0,0.0,2026-06-23,SAFE,0.2711446150188031,27.1,SAFE,27.3,LOW,100000.0,27114.0,Wellness Forever Pharmacy
CC101180,Medical,Blood Samples,Blood Bank,Refrigerated Truck,Refrigerated Truck,High,Intermittent,Passive Cooler,Dry Ice,Good,Active,Laboratory,490.3,13.31,3,27.62,80.13,4,6.8,81.5,3,-15.21,-14.31,-16.12,-15.02,2,8,0.69,18.12,14.7,2026-04-05,AT_RISK,0.7757976021766037,77.6,AT_RISK,92.6,CRITICAL,400000.0,310319.0,Apollo Blood Bank
CC104709,Medical,Platelet Concentrates,Hospital,Refrigerated Truck,Refrigerated Truck,Medium,Normal,Insulated Box,Mechanical Refrigeration,Good,Active,Distribution Center,376.4,12.8,2,27.71,66.93,5,0.7,79.1,0,7.66,9.34,5.98,9.65,20,24,0.0,14.02,0.0,2026-04-19,AT_RISK,0.9829592601189628,98.3,AT_RISK,81.5,CRITICAL,100000.0,98296.0,Tata Memorial Hospital
CC100888,Medical,IV Medications,Hospital,Refrigerated Truck,Refrigerated Truck,High,Normal,Refrigerated Compartment,Mechanical Refrigeration,Good,Active,Distribution Center,89.4,1.0,2,31.13,76.61,7,13.1,56.5,3,8.5,10.1,6.91,9.78,2,8,0.1,2.1,17.5,2026-04-10,AT_RISK,0.5540795107943294,55.4,AT_RISK,68.7,HIGH,100000.0,55408.0,Lilavati Hospital
CC102987,Medical,IV Medications,Hospital,Refrigerated Truck,Refrigerated Truck,Low,Normal,Refrigerated Compartment,Phase-Change Material,Good,Active,Pharmacy,396.2,4.36,2,21.61,92.86,1,2.9,79.5,2,3.83,4.75,2.9,3.46,2,8,0.0,0.0,0.0,2026-02-18,SAFE,0.2941510149493966,29.4,SAFE,24.1,LOW,100000.0,29415.0,Kokilaben Dhirubhai Ambani Hospital
CC102372,Medical,Organ Transport Samples,Transplant Center,Reefer Container,Refrigerated Truck,Medium,Normal,Dry Ice Container,Mechanical Refrigeration,Good,Active,Distribution Center,1557.3,37.14,1,27.66,49.46,0,9.3,71.3,1,8.25,9.53,6.96,6.83,2,8,0.0,1.53,0.0,2026-04-20,AT_RISK,0.3749899882916432,37.5,SAFE,37.5,LOW,100000.0,37499.0,Tata Transplant Center
CC102437,Medical,Laboratory Samples,Laboratory,Refrigerated Truck,Refrigerated Truck,Low,Normal,Passive Cooler,Phase-Change Material,Minor Damage,Active,Laboratory,297.5,5.21,2,23.97,61.36,8,2.5,83.8,2,4.36,4.89,3.82,4.0,2,8,0.0,0.0,0.0,2026-03-17,SAFE,0.3590963598841171,35.9,SAFE,38.5,LOW,100000.0,35910.0,Dr Lal PathLabs
CC104731,Medical,Injectable Medicines,Pharmacy,Air Cargo,Refrigerated Truck,Low,Normal,Passive Cooler,Mechanical Refrigeration,Good,Active,Hospital,667.7,14.36,0,21.86,69.13,2,3.0,67.4,0,6.33,7.8,4.86,6.96,2,8,0.0,0.0,0.0,2026-01-27,SAFE,0.2971698050811367,29.7,SAFE,25.8,LOW,100000.0,29717.0,Apollo Pharmacy
CC105246,Medical,Organ Transport Samples,Transplant Center,Air Cargo,Refrigerated Truck,Low,Normal,Validated Thermal Shipper,Mechanical Refrigeration,Good,Active,Hospital,1055.1,24.28,2,34.04,66.0,2,2.1,96.6,1,6.0,6.66,5.34,5.89,2,8,0.0,0.0,0.0,2026-04-01,SAFE,0.3367540263027747,33.7,SAFE,28.2,LOW,100000.0,33675.0,Fortis Transplant Institute
CC100817,Medical,Cell Therapy Samples,Specialized Lab,Air Cargo,Reefer Container,Low,Normal,Insulated Box,Gel Packs,Good,Active,Hospital,493.4,8.77,3,30.18,90.66,4,4.0,75.2,0,4.7,6.22,3.18,5.38,-90,-60,0.0,66.22,0.0,2026-01-13,AT_RISK,0.999817716119516,100.0,AT_RISK,71.0,HIGH,800000.0,799854.0,Apollo Specialized Lab
CC101111,Medical,Antivenom,Hospital,Reefer Container,Refrigerated Truck,Medium,Normal,Passive Cooler,Gel Packs,Good,Active,Distribution Center,426.0,3.46,4,18.7,69.12,6,4.6,79.8,1,5.56,6.13,4.98,5.71,2,8,0.0,0.0,0.0,2026-06-18,SAFE,0.2890483921441253,28.9,SAFE,41.3,MEDIUM,200000.0,57810.0,Hiranandani Hospital
CC103414,Medical,Blood Samples,Blood Bank,Air Cargo,Refrigerated Truck,Low,Normal,Validated Thermal Shipper,Mechanical Refrigeration,Good,Active,Hospital,1304.3,13.97,1,19.6,71.34,4,2.4,63.8,0,6.77,8.6,4.95,6.23,2,8,0.0,0.6,0.0,2026-03-22,SAFE,0.2698624016971453,27.0,SAFE,27.2,LOW,400000.0,107945.0,HDFC Blood Bank
CC104693,Medical,Gene Therapy Samples,Specialized Lab,Refrigerated Truck,Reefer Container,Medium,Normal,Refrigerated Compartment,Phase-Change Material,Good,Active,Hospital,178.2,1.0,1,28.46,75.91,6,3.7,89.0,2,-16.49,-15.08,-17.89,-16.94,-90,-60,0.0,44.92,0.0,2026-06-12,AT_RISK,0.9935007460766628,99.4,AT_RISK,83.6,CRITICAL,100000.0,99350.0,Apollo Specialized Lab
CC102341,Medical,Platelet Concentrates,Hospital,Refrigerated Truck,Refrigerated Truck,Low,Normal,Refrigerated Compartment,Mechanical Refrigeration,Good,Active,Transplant Center,453.2,7.12,2,26.03,43.75,4,3.0,72.1,2,4.04,5.11,2.98,4.1,20,24,0.0,17.02,0.0,2026-03-09,AT_RISK,0.9843130533561624,98.4,AT_RISK,70.0,HIGH,100000.0,98431.0,Hiranandani Hospital
CC106212,Medical,Temperature-Sensitive Medicines,Pharmacy,Air Cargo,Refrigerated Truck,Low,Normal,Refrigerated Compartment,Mechanical Refrigeration,Good,Active,Laboratory,437.1,15.28,5,23.38,78.46,7,2.0,85.5,0,6.2,7.36,5.05,7.59,2,8,0.0,0.0,0.0,2026-01-12,SAFE,0.3212089463984192,32.1,SAFE,34.8,LOW,100000.0,32121.0,Apollo Pharmacy
CC103167,Medical,Biologics,Hospital,Refrigerated Truck,Refrigerated Truck,Medium,Normal,Refrigerated Compartment,Phase-Change Material,Good,Active,Transplant Center,707.1,18.03,1,34.8,90.44,5,0.8,92.8,1,8.03,9.34,6.73,8.34,2,8,0.0,1.34,0.0,2026-03-04,AT_RISK,0.416291845536994,41.6,SAFE,47.5,MEDIUM,350000.0,145702.0,Tata Memorial Hospital
CC105531,Medical,Packed Red Blood Cells,Blood Bank,Refrigerated Truck,Refrigerated Truck,Low,Normal,Validated Thermal Shipper,Mechanical Refrigeration,Minor Damage,Active,Distribution Center,490.6,11.64,1,43.27,59.14,6,8.0,89.2,1,-13.95,-12.66,-15.23,-14.64,1,6,2.34,16.23,44.4,2026-01-19,AT_RISK,0.5965693859477776,59.7,AT_RISK,49.8,MEDIUM,100000.0,59657.0,Lions Blood Bank
CC105100,Medical,Packed Red Blood Cells,Blood Bank,Reefer Container,Refrigerated Truck,Low,Normal,Passive Cooler,Phase-Change Material,Minor Damage,Active,Hospital,572.0,7.97,1,19.31,58.88,1,4.3,96.1,3,3.58,4.43,2.72,3.48,1,6,0.0,0.0,0.0,2026-05-15,SAFE,0.3650371194466476,36.5,SAFE,28.4,LOW,100000.0,36504.0,Lions Blood Bank
CC104925,Medical,Whole Blood,Blood Bank,Refrigerated Truck,Refrigerated Truck,Medium,Normal,Validated Thermal Shipper,Mechanical Refrigeration,Good,Active,Laboratory,1462.0,19.64,3,19.89,66.52,11,2.1,100.0,0,8.36,9.17,7.54,9.46,1,6,0.0,3.17,0.0,2026-06-06,AT_RISK,0.6834158393248764,68.3,AT_RISK,71.0,HIGH,100000.0,68342.0,Lions Blood Bank
CC103065,Medical,Frozen Plasma,Blood Bank,Refrigerated Truck,Reefer Container,Medium,Normal,Validated Thermal Shipper,Phase-Change Material,Good,Active,Laboratory,669.1,16.24,2,15.9,72.92,7,5.6,42.9,1,3.88,5.46,2.31,3.23,-30,-18,0.0,23.46,0.0,2026-03-06,AT_RISK,0.9695517553291196,97.0,AT_RISK,83.7,CRITICAL,100000.0,96955.0,Red Cross Blood Bank
CC101264,Medical,Organ Transport Samples,Transplant Center,Refrigerated Truck,Refrigerated Truck,High,Normal,Dry Ice Container,Phase-Change Material,Good,Active,Specialized Lab,846.1,13.75,0,25.82,62.18,5,12.1,100.0,2,1.25,2.23,0.28,1.7,2,8,0.0,1.72,0.0,2026-02-04,AT_RISK,0.4389576012306946,43.9,SAFE,58.8,MEDIUM,100000.0,43896.0,Tata Transplant Center
CC100990,Medical,Laboratory Samples,Laboratory,Refrigerated Truck,Refrigerated Truck,Low,Intermittent,Passive Cooler,Mechanical Refrigeration,Good,Active,Pharmacy,1138.6,14.34,2,9.8,77.3,8,6.3,53.5,0,7.19,9.23,5.14,10.25,2,8,4.23,1.23,16.2,2026-04-11,AT_RISK,0.6724673416842087,67.2,AT_RISK,72.3,HIGH,100000.0,67247.0,Metropolis Healthcare Lab
CC101464,Medical,Injectable Medicines,Pharmacy,Refrigerated Truck,Refrigerated Truck,Low,Normal,Validated Thermal Shipper,Phase-Change Material,Good,Active,Transplant Center,806.1,11.75,1,18.66,49.77,4,4.2,52.4,1,1.49,1.97,1.02,1.66,2,8,0.0,0.98,0.0,2026-01-01,SAFE,0.2954285856109425,29.5,SAFE,28.7,LOW,100000.0,29543.0,Netmeds Pharmacy
CC103662,Medical,Enzyme Preparations,Laboratory,Refrigerated Truck,Refrigerated Truck,Medium,Normal,Validated Thermal Shipper,Mechanical Refrigeration,Good,Active,Fertility Clinic,449.7,15.2,1,14.74,66.31,5,3.1,58.3,1,4.66,6.12,3.2,5.08,2,8,0.0,0.0,0.0,2026-02-14,SAFE,0.3169176559608398,31.7,SAFE,41.5,MEDIUM,120000.0,38030.0,Metropolis Healthcare Lab
CC105784,Medical,Platelet Concentrates,Hospital,Air Cargo,Refrigerated Truck,Medium,Normal,Refrigerated Compartment,Phase-Change Material,Good,Active,Distribution Center,390.1,7.39,0,25.64,72.47,3,2.0,70.8,1,9.43,10.84,8.02,9.44,20,24,0.84,11.98,23.7,2026-01-06,AT_RISK,0.9784302923403104,97.8,AT_RISK,78.2,HIGH,100000.0,97843.0,Hiranandani Hospital
